2.0183e+06,1,1,1,1,1,0,1,1,1,1,1
2.0185e+06,1,1,1,1,1,0,1,1,1,1,1
2.0197e+06,1,1,1,1,0,0,0,0,1,0,1
2.02e+06,1,0,0,0,0,0,0,0,0,0,1
2.0202e+06,1,1,0,1,0,0,1,0,1,1,1
2.0203e+06,0,1,1,1,1,0,1,1,1,1,1
2.0217e+06,0,0,0,0,0,0,0,0,0,1,0
2.023e+06,1,1,1,1,1,0,1,1,1,1,1
2.0237e+06,1,1,1,1,1,0,1,1,1,1,1
2.0241e+06,1,0,1,1,1,0,1,1,0,1,1
2.0246e+06,1,1,1,1,1,0,1,1,1,1,1
2.0269e+06,1,1,1,1,1,0,1,1,1,1,1
2.0269e+06,1,1,1,1,1,0,1,1,1,1,1
2.0278e+06,1,1,1,1,1,0,1,0,1,1,1
2.028e+06,1,1,1,1,1,0,1,1,1,1,1
2.0283e+06,1,1,1,1,1,0,1,1,1,1,1
2.0288e+06,1,1,1,1,1,0,1,1,1,1,1
2.0293e+06,1,1,1,1,1,0,1,1,1,1,1
2.0294e+06,1,1,1,1,1,0,1,1,1,1,1
2.0295e+06,1,1,1,1,1,0,1,0,1,1,1
2.0296e+06,1,1,1,1,0,0,1,1,1,1,1
2.0318e+06,1,1,1,1,1,0,1,0,1,1,1
2.0319e+06,0,1,0,0,0,0,0,0,1,1,0
2.0325e+06,1,1,1,1,1,0,1,1,1,1,1
2.0335e+06,1,1,1,1,1,0,1,0,1,1,1
2.0342e+06,1,1,1,1,1,0,1,0,1,1,1
2.0348e+06,1,1,1,1,1,0,1,1,1,1,1
2.0354e+06,1,1,1,1,1,0,1,0,1,1,1
2.0382e+06,1,1,1,1,1,0,1,1,1,1,1
2.0389e+06,0,0,0,0,0,0,0,0,0,0,0
2.0396e+06,1,1,1,1,1,0,1,1,1,1,1
2.0406e+06,0,1,0,0,0,0,0,1,1,0,0
2.0407e+06,1,1,0,0,1,0,1,0,1,0,1
2.0408e+06,0,0,0,0,0,0,0,0,0,0,0
2.0421e+06,1,1,1,1,1,0,1,0,1,1,1
2.0422e+06,1,1,1,0,1,0,1,1,1,1,1
2.0427e+06,0,0,0,0,0,0,0,0,0,0,0
2.0434e+06,1,1,1,1,1,0,1,1,1,1,1
2.0443e+06,0,0,0,0,0,0,0,0,0,0,0
2.0462e+06,1,1,1,1,1,0,1,0,1,1,1
2.0472e+06,1,1,1,1,1,0,0,1,1,0,1
2.0473e+06,0,0,0,0,0,0,0,0,0,0,0
2.0474e+06,0,0,0,0,0,0,0,0,0,0,0
2.0481e+06,1,1,1,1,1,0,1,1,1,1,1
2.0486e+06,0,1,1,0,0,0,1,1,1,0,0
2.0498e+06,1,1,1,1,1,0,1,1,1,1,1
2.0507e+06,1,1,1,1,1,0,1,1,1,1,1
2.0508e+06,1,0,1,1,0,0,1,1,0,0,1
2.0512e+06,0,0,0,0,0,0,0,0,0,0,0
2.0516e+06,1,1,1,1,1,0,1,0,1,1,1
2.0528e+06,0,1,0,0,1,0,0,1,1,1,1
2.0541e+06,1,1,1,1,0,0,1,1,1,1,1
2.0542e+06,1,1,1,1,1,0,0,0,1,1,1
2.0546e+06,1,0,1,1,0,0,0,0,0,1,0
2.0548e+06,1,1,1,1,0,0,0,0,1,0,1
2.0564e+06,0,0,0,0,0,0,0,0,0,0,0
2.1e+06,0,1,0,0,0,0,0,0,1,0,0
2.1011e+06,0,0,1,0,1,0,1,1,0,0,0
2.1016e+06,0,0,0,1,1,0,1,1,0,1,0
2.5007e+06,1,1,1,1,1,0,1,1,1,1,1
2.5008e+06,1,1,1,1,1,0,1,1,1,1,1
2.5012e+06,1,1,0,0,1,0,1,1,1,0,1
2.5014e+06,0,1,1,1,0,0,1,0,1,1,1
6.1217e+06,1,1,1,1,0,0,1,0,1,1,1
6.1248e+06,1,0,0,0,0,0,0,0,0,0,0
6.1251e+06,0,0,0,0,0,0,0,0,0,0,0
6.1265e+06,1,0,0,1,0,0,1,0,0,1,1
6.1288e+06,0,0,0,0,0,0,0,1,0,0,0
6.1292e+06,1,0,1,0,0,0,0,0,0,0,0
6.1307e+06,0,0,0,0,0,0,1,0,0,0,0
6.131e+06,1,1,1,1,1,0,1,1,1,1,1
6.1311e+06,1,1,1,1,1,0,1,1,1,1,1
6.1312e+06,0,0,0,0,0,0,0,0,0,0,0
6.1408e+06,1,1,1,1,1,0,1,1,1,1,1
6.141e+06,1,1,1,1,1,0,1,1,1,1,1
6.1411e+06,1,1,1,1,1,0,1,0,1,1,1
6.1418e+06,1,1,1,1,1,0,1,1,1,1,1
6.142e+06,1,1,1,1,1,0,0,0,1,1,1
6.1423e+06,1,1,0,1,1,0,1,1,1,1,1
6.1424e+06,1,1,1,1,1,0,1,0,1,1,1
6.1427e+06,1,1,1,1,1,0,1,1,1,1,1
6.1428e+06,1,1,1,1,1,0,1,1,1,1,1
6.1436e+06,0,0,1,0,0,0,1,1,0,0,1
6.1445e+06,1,1,1,1,1,0,1,0,1,1,1
6.1446e+06,1,1,1,1,1,0,1,1,1,1,1
6.1452e+06,1,1,1,1,0,0,1,0,1,1,1
6.1462e+06,1,1,1,1,1,0,1,1,1,1,1
6.1679e+06,0,0,0,0,0,0,1,0,0,0,0
6.1686e+06,1,1,1,1,1,0,1,1,1,1,1
6.1687e+06,1,1,1,1,1,0,1,1,1,1,1
6.1692e+06,0,0,0,0,0,0,0,0,0,0,0
6.1694e+06,1,1,1,0,1,0,1,1,1,1,1
6.1695e+06,1,1,1,1,0,0,0,1,1,1,1
6.1716e+06,1,1,1,1,1,0,1,1,1,1,1
6.1823e+06,1,1,1,0,0,0,1,1,1,0,1
6.183e+06,1,1,1,1,1,0,1,1,1,1,1
6.1836e+06,1,1,1,1,1,0,1,1,1,1,1
6.1837e+06,1,1,1,1,1,0,0,0,1,1,1
6.1838e+06,1,1,1,1,1,0,0,1,1,1,1
6.1841e+06,0,0,1,1,0,0,0,1,0,1,1
6.1848e+06,1,1,1,1,1,0,1,1,1,1,1
6.1851e+06,1,1,1,1,0,0,1,1,1,1,1
6.1852e+06,1,0,0,0,0,0,1,0,0,0,1
6.1853e+06,1,1,1,1,0,0,0,1,1,1,1
6.1854e+06,1,1,1,0,1,0,1,0,1,1,1
6.1857e+06,1,1,1,1,0,0,1,0,1,1,1
6.186e+06,0,0,0,0,0,0,0,1,0,0,0
6.1866e+06,1,1,1,1,1,0,1,1,1,1,1
6.1869e+06,1,1,1,1,1,0,1,1,1,1,1
6.187e+06,1,1,1,1,1,0,1,1,1,1,1
6.1871e+06,1,1,1,1,0,0,1,1,1,1,1
6.1875e+06,0,1,1,1,1,0,1,1,1,0,1
6.1884e+06,1,1,1,1,1,0,1,1,1,1,1
6.189e+06,1,1,1,1,1,0,1,0,1,1,1
6.1891e+06,1,1,1,1,1,0,1,1,1,0,1
6.1898e+06,1,1,1,0,0,0,0,1,1,1,1
6.19e+06,1,1,1,1,1,0,1,1,1,1,1
6.1904e+06,1,1,1,1,0,0,0,1,1,1,1
6.1908e+06,1,1,1,1,1,0,1,1,1,1,1
6.1909e+06,1,1,1,1,1,0,1,1,1,1,1
6.191e+06,1,1,1,1,0,0,1,1,1,1,1
6.1912e+06,1,1,1,1,1,0,1,1,1,1,1
6.1913e+06,1,1,1,1,0,0,1,1,1,1,1
6.1918e+06,1,1,1,1,1,0,1,1,1,1,1
6.192e+06,1,1,1,1,1,0,1,1,1,1,1
6.1925e+06,1,1,1,1,1,0,0,1,1,1,1
6.1931e+06,1,1,1,1,1,0,1,1,1,0,1
6.1933e+06,1,1,1,1,1,0,1,1,1,1,1
6.1934e+06,1,1,1,1,0,0,1,1,1,0,1
6.1936e+06,1,0,0,0,0,0,0,0,0,0,0
6.1941e+06,1,1,1,1,1,0,1,1,1,1,1
6.1944e+06,1,1,1,1,1,0,1,0,1,1,1
6.196e+06,1,1,1,1,1,0,1,1,1,1,1
6.1961e+06,1,1,1,1,0,0,0,1,1,1,1
6.1962e+06,1,1,1,1,0,0,1,1,1,0,1
6.1963e+06,1,1,1,1,1,0,1,0,1,1,1
6.1965e+06,1,1,1,1,1,0,1,1,1,1,1
6.1966e+06,1,1,1,1,1,0,1,1,1,1,1
6.1968e+06,1,1,1,1,1,0,1,1,1,1,1
6.1969e+06,1,1,1,1,1,0,1,0,1,1,1
6.1976e+06,1,1,1,1,1,0,1,0,1,1,1
6.1979e+06,0,0,0,0,0,0,0,0,0,1,0
6.1981e+06,0,0,0,0,0,0,0,0,0,0,0
6.1986e+06,0,0,1,1,0,0,0,1,0,1,1
6.1987e+06,1,1,1,0,1,0,1,0,1,1,1
6.1989e+06,1,1,1,1,1,0,1,1,1,1,1
6.1999e+06,1,1,1,0,0,0,0,0,1,0,1
6.4069e+06,0,0,0,0,0,0,0,0,0,0,0
6.4069e+06,0,0,0,0,0,0,0,1,0,1,0
6.4078e+06,1,1,1,0,0,0,1,1,1,1,1
6.4081e+06,1,1,1,1,1,0,1,0,1,1,1
6.42e+06,0,1,1,0,0,0,0,1,1,1,1
6.4202e+06,1,1,1,1,1,0,1,1,1,1,1
6.4203e+06,1,1,1,1,1,0,1,1,1,1,1
6.4208e+06,0,0,0,0,0,0,0,0,0,0,0
6.421e+06,1,1,1,1,0,0,0,1,1,1,0
6.4211e+06,1,1,1,1,1,0,1,1,1,1,1
6.4212e+06,1,1,1,1,1,0,1,1,1,1,1
6.4213e+06,1,0,1,0,0,0,0,0,0,0,0
6.422e+06,1,1,1,1,0,0,1,1,1,1,1
6.4221e+06,1,1,1,1,1,0,1,1,1,1,1
6.4225e+06,1,1,1,1,1,0,1,1,1,1,1
6.4239e+06,1,1,1,1,1,0,1,0,1,1,1
6.424e+06,1,1,1,1,1,0,1,1,1,1,1
6.4241e+06,1,1,1,1,1,0,0,1,1,1,1
6.4242e+06,0,0,0,0,0,0,0,0,0,0,0
6.4245e+06,0,0,1,0,0,0,0,1,0,0,1
6.4249e+06,1,1,1,1,1,0,1,1,1,1,1
6.425e+06,0,1,1,1,1,0,1,1,1,0,1
6.4251e+06,1,1,1,1,1,0,0,0,1,1,1
6.4255e+06,1,1,1,1,1,0,1,1,1,1,1
6.4256e+06,1,1,1,1,1,0,1,1,1,1,1
6.4257e+06,1,1,1,1,1,0,1,1,1,1,1
6.4258e+06,1,1,1,1,1,0,1,1,1,1,1
6.426e+06,1,1,1,1,1,0,1,1,1,0,1
6.4261e+06,1,1,1,1,0,0,1,1,1,1,1
6.4261e+06,1,1,1,1,1,0,1,1,1,1,1
6.4263e+06,1,1,1,1,1,0,1,1,1,1,1
6.4266e+06,1,1,1,1,1,0,0,1,1,1,1
6.427e+06,1,1,1,1,1,0,1,1,1,1,1
6.4271e+06,1,1,1,1,1,0,1,1,1,1,1
6.4273e+06,0,1,0,1,0,0,0,1,1,1,0
6.4279e+06,1,1,1,1,1,0,1,1,1,1,1
6.4292e+06,0,0,0,0,0,0,0,0,0,0,0
6.4301e+06,1,1,1,1,1,0,1,0,1,1,1
6.4306e+06,1,1,1,1,1,0,1,0,1,1,1
6.4311e+06,0,0,1,0,0,0,0,0,0,0,0
6.4322e+06,1,1,1,1,1,0,1,1,1,1,1
6.4323e+06,1,1,1,1,1,0,1,1,1,1,1
6.4326e+06,1,1,1,1,1,0,1,1,1,1,1
6.4334e+06,0,0,1,0,0,0,0,1,0,1,0
6.4342e+06,1,1,1,1,1,0,1,1,1,1,1
6.4343e+06,1,1,0,1,1,0,1,1,1,1,1
6.4352e+06,0,0,0,0,0,0,0,0,0,0,0
6.4355e+06,1,1,1,1,0,0,1,1,1,1,1
6.4373e+06,1,1,1,1,1,0,1,0,1,1,1
6.4374e+06,1,1,1,1,1,0,1,1,1,1,1
6.4377e+06,1,1,1,1,1,0,1,1,1,1,1
6.4378e+06,1,1,1,1,1,0,1,0,1,1,1
6.4394e+06,1,1,1,1,1,0,1,1,1,1,1
6.4395e+06,1,1,1,1,1,0,1,1,1,1,1
6.4399e+06,1,1,1,1,1,0,1,1,1,1,1
6.4408e+06,1,1,0,0,0,0,0,0,1,0,0
6.4413e+06,1,1,1,0,1,0,1,1,1,1,1
6.4414e+06,1,1,1,1,1,0,1,1,1,1,1
6.4415e+06,1,1,1,1,1,0,1,1,1,1,1
6.4416e+06,1,1,1,1,1,0,1,1,1,1,1
6.442e+06,1,1,1,1,1,0,1,1,1,1,1
6.4423e+06,0,1,1,0,0,0,0,1,1,0,1
6.4428e+06,1,1,1,1,1,0,1,1,1,1,1
6.443e+06,0,0,0,0,0,0,0,0,0,0,0
6.4443e+06,1,1,1,1,1,0,1,1,1,1,1
6.4444e+06,0,1,0,0,1,0,1,0,1,0,1
6.4446e+06,1,1,1,1,1,0,1,1,1,1,1
6.4454e+06,1,1,1,1,1,0,1,1,1,1,1
6.4456e+06,0,0,0,0,0,0,0,0,0,0,0
6.4458e+06,1,1,1,1,1,0,1,0,1,1,1
6.4463e+06,1,1,1,1,1,0,1,1,1,1,1
6.4464e+06,1,1,1,1,1,0,1,1,1,1,1
6.4466e+06,1,0,1,0,0,0,1,0,0,0,1
6.4483e+06,1,1,1,1,1,0,1,1,1,1,1
6.4486e+06,1,1,1,1,1,0,1,0,1,1,1
6.449e+06,1,1,1,1,1,0,1,0,1,1,1
6.45e+06,1,1,1,1,1,0,1,0,1,1,1
6.4503e+06,0,0,0,1,0,0,1,0,0,0,0
6.4505e+06,1,1,1,1,1,0,1,1,1,1,1
6.4512e+06,1,1,1,1,0,0,0,0,1,1,1
6.4512e+06,1,1,1,1,1,0,1,1,1,1,1
6.4514e+06,1,1,1,1,1,0,1,1,1,1,1
6.4519e+06,1,1,1,1,1,0,1,1,1,1,1
6.801e+06,0,0,1,0,0,0,0,0,0,0,0
6.8011e+06,1,1,1,1,1,0,1,1,1,0,1
6.8021e+06,0,0,0,0,0,0,0,0,0,0,0
6.8028e+06,1,1,1,1,1,0,1,0,1,1,1
6.8035e+06,1,0,1,1,0,0,0,0,0,1,1
6.8036e+06,1,1,1,1,0,0,0,1,1,0,1
6.8051e+06,1,0,0,0,0,0,0,0,0,0,0
6.8054e+06,0,0,0,0,0,0,0,0,0,0,0
6.8056e+06,1,1,1,1,1,0,1,1,1,1,1
6.8064e+06,1,1,1,1,1,0,1,0,1,1,1
6.8065e+06,1,1,1,1,0,0,1,1,1,1,1
6.8068e+06,0,0,0,0,0,0,0,0,0,0,0
6.8092e+06,0,0,0,0,0,0,0,0,0,0,1
6.8092e+06,1,1,1,1,0,0,1,1,1,1,1
6.8101e+06,1,1,1,1,0,0,1,0,1,1,1
6.8111e+06,1,0,1,1,1,0,1,1,0,0,0
6.8136e+06,1,1,1,1,1,0,1,0,1,1,1
6.8163e+06,1,0,0,1,1,0,0,0,0,0,1
6.8173e+06,0,1,1,0,0,0,1,0,1,0,1
6.8201e+06,1,0,0,1,0,0,0,1,0,1,1
6.8208e+06,0,0,0,0,0,0,0,0,0,0,1
6.8217e+06,1,0,1,0,0,0,0,0,0,0,0
6.8227e+06,1,0,0,1,0,0,1,1,0,1,1
6.8228e+06,1,1,1,1,1,0,1,1,1,1,1
6.8232e+06,1,1,1,1,1,0,1,0,1,1,1
6.8251e+06,1,1,1,1,1,0,1,1,1,1,1
6.826e+06,0,0,0,0,0,0,0,0,0,0,0
6.8265e+06,1,0,1,1,1,0,1,1,0,1,1
6.8266e+06,0,0,0,0,0,0,0,0,0,0,0
6.8267e+06,1,1,1,1,1,0,1,1,1,1,1
6.8277e+06,0,0,1,0,0,0,0,0,0,0,1
6.8295e+06,1,1,0,0,0,0,0,0,1,1,1
6.8306e+06,1,1,1,1,0,0,0,0,1,1,1
6.8339e+06,1,1,1,1,1,0,1,1,1,1,1
6.835e+06,0,0,0,0,0,0,0,1,0,0,0
6.8357e+06,1,1,1,1,1,0,1,0,1,0,1
6.8364e+06,0,1,1,0,0,0,0,0,1,0,1
6.8365e+06,1,0,1,0,0,0,0,0,0,0,0
6.837e+06,1,1,1,1,1,0,1,1,1,1,1
6.8371e+06,0,0,0,0,0,0,0,1,0,0,0
6.8384e+06,1,1,1,1,1,0,1,1,1,1,1
6.8389e+06,1,0,0,0,0,0,0,0,0,0,0
6.8402e+06,0,0,0,0,0,0,0,1,0,1,0
6.8405e+06,1,1,0,0,0,0,1,1,1,1,1
6.8406e+06,1,1,1,1,1,0,1,1,1,1,1
6.8416e+06,0,0,0,0,0,0,0,0,0,0,0
6.8417e+06,1,1,1,1,0,0,1,1,1,1,1
6.842e+06,0,0,0,0,0,0,0,0,0,1,0
6.8421e+06,1,1,1,1,0,0,0,0,1,1,1
6.8426e+06,0,0,1,0,1,0,0,1,0,0,0
6.8439e+06,1,1,1,1,0,0,1,0,1,1,1
6.8449e+06,1,1,0,0,0,0,0,0,1,0,0
6.8465e+06,0,0,0,0,0,0,0,0,0,0,0
6.8467e+06,1,1,0,1,1,0,1,1,1,1,1
6.847e+06,0,0,0,0,0,0,0,0,0,0,0
6.8474e+06,0,0,0,0,0,0,0,0,0,1,0
6.8478e+06,1,1,1,1,1,0,1,1,1,1,1
6.8479e+06,1,1,0,0,0,0,0,1,1,1,1
6.8492e+06,1,1,1,0,1,0,1,0,1,1,1
6.8493e+06,1,1,1,1,0,0,1,0,1,1,1
6.8499e+06,0,1,1,1,1,0,1,1,1,1,1
6.8506e+06,0,0,0,0,0,0,0,1,0,0,1
6.8509e+06,0,0,0,0,0,0,0,1,0,0,0
6.8519e+06,0,0,1,0,0,0,0,1,0,1,1
6.852e+06,0,1,1,0,1,0,0,0,1,1,1
6.8521e+06,1,1,1,1,1,0,1,1,1,1,1
6.8522e+06,1,1,0,0,0,0,0,1,1,1,1
6.8531e+06,1,1,0,1,0,0,1,1,1,1,1
6.8534e+06,0,0,0,0,0,0,0,0,0,0,0
6.8558e+06,0,0,0,0,0,0,0,0,0,0,0
6.8559e+06,0,0,0,0,0,0,0,1,0,0,0
6.8562e+06,0,0,0,0,1,0,0,0,0,1,1
6.8565e+06,0,0,0,1,0,0,0,1,0,1,0
6.8567e+06,0,0,0,0,0,0,0,0,0,0,0
6.8608e+06,0,0,0,0,0,0,0,0,0,0,0
6.8617e+06,1,1,1,1,1,0,1,1,1,1,1
6.8619e+06,0,0,1,0,0,0,0,1,0,1,0
6.8656e+06,0,1,1,1,0,0,0,0,1,1,1
6.8661e+06,0,0,0,0,0,0,0,1,0,0,0
6.8663e+06,1,1,1,0,1,0,1,0,1,1,1
6.8665e+06,1,1,1,0,1,0,1,1,1,1,1
6.867e+06,0,0,0,1,1,0,0,0,0,1,0
6.8671e+06,0,1,0,0,1,0,1,1,1,0,0
6.8695e+06,0,1,1,0,0,0,1,1,1,0,1
6.8696e+06,1,0,1,1,1,0,1,1,0,1,0
6.8701e+06,1,0,1,1,0,0,0,1,0,0,0
6.8705e+06,1,1,1,1,1,0,1,1,1,1,1
6.8713e+06,0,0,0,0,0,0,0,0,0,0,0
6.8728e+06,1,0,0,1,1,0,0,1,0,1,1
6.8742e+06,1,1,1,1,1,0,1,0,1,1,1
6.8746e+06,1,1,1,1,1,0,1,1,1,1,1
6.8751e+06,0,0,0,0,0,0,1,0,0,0,0
6.8768e+06,0,1,1,1,1,0,1,1,1,1,1
6.8776e+06,0,0,0,0,0,0,0,0,0,0,0
6.8779e+06,1,1,1,1,0,0,1,1,1,1,1
6.8789e+06,0,0,0,0,0,0,1,1,0,1,1
6.8798e+06,0,0,0,0,0,0,0,0,0,0,0
6.8799e+06,0,0,0,0,0,0,0,0,0,0,0
6.8804e+06,1,0,0,0,0,0,0,1,0,0,0
6.8806e+06,0,0,0,0,0,0,0,0,0,0,0
6.8821e+06,1,1,0,1,1,0,0,1,1,0,1
6.8845e+06,1,1,1,1,1,0,1,0,1,1,1
6.8848e+06,0,0,0,0,0,0,0,0,0,0,0
6.8856e+06,1,0,0,0,0,0,0,0,0,0,0
6.8859e+06,0,0,0,0,0,0,0,0,0,0,0
6.8861e+06,0,0,0,0,0,0,0,1,0,0,0
6.8865e+06,0,0,0,0,0,0,0,0,0,0,0
6.8869e+06,0,0,0,0,0,0,0,0,0,0,0
6.8871e+06,1,1,1,1,1,0,1,1,1,1,1
6.8872e+06,1,1,1,1,1,0,1,1,1,1,1
6.8875e+06,0,1,1,0,0,0,1,1,1,0,1
6.8876e+06,1,1,1,1,1,0,1,1,1,1,1
6.8877e+06,1,1,1,1,1,0,1,1,1,1,1
6.8882e+06,1,1,1,0,1,0,1,0,1,1,1
6.8887e+06,1,1,1,0,0,0,0,0,1,0,1
6.889e+06,1,1,1,1,1,0,1,1,1,1,1
6.8892e+06,1,1,1,1,1,0,1,1,1,1,1
6.8893e+06,1,1,1,0,1,0,1,0,1,1,1
6.8894e+06,1,1,1,1,1,0,1,1,1,1,1
6.8899e+06,1,1,1,1,1,0,1,0,1,1,1
6.89e+06,1,1,1,1,0,0,1,1,1,1,1
6.8904e+06,1,1,1,1,1,0,1,1,1,1,1
6.8905e+06,1,1,1,1,1,0,1,1,1,1,1
6.8906e+06,1,1,1,1,1,0,1,1,1,1,1
6.8907e+06,1,1,1,1,1,0,1,1,1,1,1
6.891e+06,1,1,1,1,1,0,1,1,1,1,1
6.8913e+06,1,1,1,0,1,0,1,0,1,1,1
6.8914e+06,1,1,1,0,0,0,1,0,1,1,1
6.8928e+06,1,0,0,0,0,0,0,0,0,1,0
6.8929e+06,1,1,1,1,1,0,1,1,1,1,1
6.8931e+06,0,0,0,0,0,0,0,0,0,0,0
6.8933e+06,1,1,1,1,1,0,1,1,1,1,1
6.894e+06,1,1,1,1,1,0,1,1,1,1,1
6.8946e+06,1,1,0,0,1,0,1,1,1,1,1
6.8947e+06,1,1,0,0,0,0,1,1,1,1,1
6.896e+06,1,1,1,1,1,0,1,1,1,1,1
6.8962e+06,1,0,0,0,0,0,0,1,0,0,0
6.8964e+06,1,1,1,1,0,0,0,0,1,0,1
6.8972e+06,1,1,1,1,1,0,1,1,1,1,1
6.8973e+06,1,1,1,1,1,0,1,1,1,1,1
6.8979e+06,1,1,1,1,1,0,1,1,1,1,1
6.8983e+06,1,1,1,1,1,0,1,1,1,1,1
6.8986e+06,1,1,1,1,1,0,1,1,1,1,1
6.8993e+06,1,0,0,0,0,0,0,0,0,0,0
6.8997e+06,0,1,0,0,0,0,0,0,1,0,0
6.8999e+06,1,0,1,1,0,0,0,0,0,0,1
6.9027e+06,0,0,0,0,0,0,0,0,0,0,0
6.9058e+06,0,0,0,0,0,0,0,0,0,0,0
6.906e+06,1,1,1,1,1,0,1,0,1,1,1
6.9062e+06,1,1,0,0,0,0,0,0,1,1,0
6.9086e+06,0,0,0,0,0,0,0,0,0,0,0
6.9087e+06,1,1,1,1,0,0,1,1,1,1,1
6.9093e+06,1,1,1,1,1,0,1,1,1,1,1
6.9097e+06,1,1,1,1,1,0,1,1,1,1,1
6.9098e+06,1,1,1,1,1,0,1,1,1,1,1
6.9099e+06,1,1,1,0,1,0,0,1,1,1,1
6.9103e+06,1,1,1,1,1,0,1,1,1,1,1
6.9111e+06,0,0,0,0,0,0,0,0,0,0,0
6.9121e+06,1,1,1,1,1,0,1,1,1,1,1
6.9125e+06,1,0,1,1,0,0,0,0,0,1,1
6.9127e+06,1,1,1,1,1,0,1,1,1,1,1
6.9138e+06,1,1,1,1,0,0,0,0,1,1,1
6.9147e+06,0,0,0,0,0,0,0,0,0,0,0
6.916e+06,1,1,1,1,1,0,1,1,1,1,1
6.9166e+06,1,1,1,1,1,0,1,1,1,1,1
6.9168e+06,1,1,1,1,1,0,1,1,1,1,1
6.9169e+06,1,0,0,0,0,0,0,1,0,0,0
6.9175e+06,1,1,1,1,1,0,0,1,1,1,1
6.9177e+06,1,1,1,1,1,0,1,1,1,1,1
6.9177e+06,1,1,1,1,1,0,1,1,1,1,1
6.9217e+06,0,0,0,0,0,0,0,1,0,0,0
6.922e+06,1,1,1,1,1,0,1,1,1,1,1
6.9225e+06,1,1,1,1,1,0,1,1,1,1,1
6.9227e+06,0,0,0,0,0,0,0,0,0,0,0
6.923e+06,0,1,0,0,0,0,0,0,1,0,0
6.9231e+06,1,1,1,1,1,0,1,0,1,1,1
6.9233e+06,1,1,1,1,1,0,1,0,1,1,1
6.924e+06,0,0,0,0,0,0,0,0,0,0,0
6.9247e+06,1,1,1,1,0,0,0,0,1,1,1
6.9248e+06,1,1,0,0,1,0,1,1,1,1,1
6.9255e+06,1,1,1,1,0,0,0,1,1,1,1
6.9258e+06,1,0,0,0,0,0,0,0,0,0,0
6.926e+06,1,1,0,0,1,0,0,1,1,0,0
6.9264e+06,0,0,0,0,0,0,0,0,0,0,0
6.9265e+06,0,0,0,0,0,0,0,1,0,0,0
6.9271e+06,1,1,1,1,1,0,1,1,1,1,1
6.9286e+06,0,0,0,0,0,0,0,0,0,0,0
6.9311e+06,1,1,0,0,0,0,0,0,1,0,1
6.9315e+06,0,0,0,0,0,0,0,0,0,0,0
6.9319e+06,1,1,1,1,1,0,1,1,1,1,1
6.9334e+06,0,0,0,0,0,0,0,0,0,1,0
6.9337e+06,0,0,0,0,0,0,0,0,0,0,0
6.9341e+06,0,0,0,0,0,0,0,1,0,0,0
6.9343e+06,1,0,1,1,1,0,1,1,0,1,1
6.9346e+06,1,1,1,1,1,0,1,1,1,1,1
6.9367e+06,1,1,1,1,1,0,1,1,1,0,1
6.9369e+06,1,1,1,1,1,0,1,1,1,1,1
6.9373e+06,1,1,1,1,1,0,1,1,1,1,1
6.9377e+06,1,1,1,1,1,0,1,1,1,1,1
6.9378e+06,1,0,0,0,0,0,0,1,0,0,0
6.9382e+06,0,0,0,0,0,0,0,0,0,0,1
6.9389e+06,0,0,0,0,0,0,0,0,0,0,0
6.9395e+06,1,1,1,1,1,0,1,1,1,1,1
